word,sentiment,intensity,valence
割肚牵肠,SadDisgustss,9,1
革故立新,Awe,7,1
革旧从新,Awe,7,1
格杀弗论,AFearry,9,0
隔壁撺椽,Disgust,5,-1
根盘蒂结,Awe,7,1
公正不阿,Awe,7,1
公报私仇,Disgust,5,-1
功成骨枯,Disgust,7,-1
供不应求,Joy,7,1
拱手听命,Disgust,5,-1
狗心狗行,Disgust,9,-1
狗追耗子,Disgust,7,-1
狗盗鸡鸣,Disgust,7,-1
狗续貂尾,Disgust,5,-1
铁幕,Disgust,5,-1
听信,Disgust,5,-1
偷袭,Disgust,7,-1
头难,Fear,7,-1
图谋,Disgust,7,-1
土狗子,Fear,5,-1
推进,Awe,7,1
推选,Awe,9,1
权谋,Awe,5,0
劝化,Awe,5,0
确守,Awe,7,1
染病,Disgust,7,0
饶命,Fear,9,0
热呼,Joy,3,0
人道主义,Awe,3,1
人民政府,Awe,7,0
人生哲学,SadDisgustss,3,0
人治,Awe,5,1
认帐,Fear,7,1
纫佩,Awe,7,1
戎行,SadDisgustss,3,0
容克地主,Disgust,5,-1
冗官,Disgust,5,1
肉中刺,AFearry,7,-1
儒家,Awe,5,0
入定,Awe,5,1
软化,Disgust,3,0
润格,Joy,3,0
私娼,Disgust,5,-1
私情,Disgust,5,-1
思乡,Awe,5,1
诉苦,Disgust,5,-1
太平,Joy,5,1
行不苟合,Awe,7,1
行若狗彘,Disgust,7,-1
形影相对,SadDisgustss,7,1
胸有成算,Awe,5,1
休戚与共,Awe,7,1
雪窗萤火,Awe,7,1
牙签锦轴,Awe,7,1
言芳行洁,Awe,7,1
研精毕智,Awe,9,1
掩耳偷铃,Disgust,7,-1
燕燕莺莺,Awe,7,1
扬葩振藻,Awe,9,1
夭桃穠李,Awe,7,1
冶叶倡条,Awe,9,1
逸韵高致,Awe,9,1
牢狱,Fear,5,-1
老脸,Disgust,5,-1
乐园,Joy,9,1
泪液,SadDisgustss,5,0
冷不防,Surprise,5,0
离格儿,Disgust,3,-1
立功赎罪,Awe,5,1
长叹,SadDisgustss,7,-1
倡议,Awe,5,1
超度,SadDisgustss,5,1
超支,Disgust,5,-1
沉沧,Disgust,5,-1
成亲,Joy,7,1
惩治,AFearry,7,-1
吃得来,Joy,5,1
吃请,Joy,7,1
赤霉病,Fear,7,-1
闹意见,Disgust,5,-1
牛角尖,Disgust,5,-1
恇怯不前,Fear,7,-1
舌挢不下,Fear,7,-1
畏敌如虎,Fear,7,-1
迷恋骸骨,Awe,8,-1
情天孽海,Awe,7,1
相依为命,Awe,8,1
偷寒送暖,Awe,7,1
狭路相逢,AFearry,8,-1
仇人相见，分外眼红,AFearry,8,-1
感慨系之,Awe,7,1
心烦技痒,Awe,8,1
丝思发怨,Awe,8,1
娓娓而谈,Awe,8,1
要而言之,Awe,8,1
唇焦舌敝,Disgust,8,-1
闭口无言,SadDisgustss,7,0
妇姑勃谿,Disgust,7,-1
好说歹说,Awe,6,0
药石之言,Awe,7,1
强作解人,Disgust,6,1
喷有烦言,Disgust,7,1
史弟阋于墙,Disgust,7,-1
倾肠倒肚,Awe,7,1
博土买驴,Disgust,6,-1
相提并论,Disgust,7,-1
吹大法螺,Disgust,8,-1
异端邪说,Disgust,7,-1
意在言外,Disgust,6,-1
安然举首,Awe,7,1
严以律己，宽以待人,Awe,7,1
心小志大,Awe,8,1
自食其力,Awe,7,1
不避斧铽,Awe,6,1
寒花晚节,Awe,8,1
俭可养廉,Awe,6,1
天人共鉴,Awe,6,1
笔扫千军,Awe,5,1
避面尹邢,Disgust,5,0
辨如悬河,Awe,5,1
膘肥体壮,Awe,5,1
别树一旗,Awe,5,1
冰魂素魄,Awe,5,1
兵藏武库，马入华山,Joy,5,1
拨草瞻风,Awe,5,1
伯乐一顾,Joy,5,1
擘两分星,Awe,5,1
不打自招,Disgust,5,0
不自满假,Awe,5,1
不易之论,Awe,5,1
不知痛痒,Disgust,5,-1
不值一笑,Disgust,5,-1
不偏不党,Awe,5,1
不测之罪,Disgust,5,-1
不蔓不支,Awe,5,1
不学无识,Disgust,5,-1
不磷不缁,Awe,5,1
不识泰山,Disgust,5,-1
步步生莲华,Awe,5,1
材大难用,SadDisgustss,5,0
材薄质衰,Awe,5,0
残花败柳,SadDisgustss,5,0
操戈同室,Disgust,5,-1
插科打诨,Joy,5,0
禅世雕龙,Awe,5,1
长才短驭,SadDisgustss,5,0
长念卻虑,SadDisgustss,5,0
黯然,SadDisgustss,5,-1
巴儿狗,Disgust,3,-1
罢工,Disgust,5,0
罢职,Disgust,5,-1
摆样子,Disgust,5,-1
拜辞,SadDisgustss,5,1
拜堂,Joy,5,1
半吊子,Disgust,5,-1
帮倒忙,Disgust,5,-1
棒儿香,Awe,5,1
包赔,SadDisgustss,5,0
彩风随鸦,SadDisgustss,5,-1
文君新醮,Awe,3,1
带牛佩犊,Joy,5,1
单鹄寡凫,SadDisgustss,3,-1
雨淋日炙,Disgust,5,-1
云程发轫,Awe,5,1
玉楼赴召,SadDisgustss,5,-1
优患余生,SadDisgustss,5,-1
艰难竭蹶,Disgust,5,-1
衣食不周,Disgust,5,-1
粟红贯朽,Joy,3,1
红颜薄命,SadDisgustss,5,-1
虱处裈中,Disgust,5,-1
茫然,Fear,3,-1
美人,Awe,5,1
糜费,Disgust,3,-1
够瞧的,Fear,5,0
扁平足,Disgust,3,-1
便于,Joy,3,1
变色,AFearry,3,-1
变种,Disgust,3,-1
辩难,Disgust,5,-1
瘭疽,SadDisgustss,5,-1
别是,Disgust,5,-1
摈斥,Disgust,5,-1
冰窖,Fear,3,-1
兵乱,Fear,7,-1
并重,Awe,5,1
病笃,SadDisgustss,7,-1
病粒,Fear,5,-1
病原体,Fear,7,-1
波涛,Fear,3,-1
驳倒,Awe,7,1
薄命,SadDisgustss,7,-1
补正,SadDisgustss,7,-1
不得已,Disgust,7,-1
不患,Awe,5,1
不快,Disgust,5,-1
不平等条约,Disgust,7,-1
不是,Disgust,5,-1
不稳平衡,Disgust,5,-1
不旋踵,Fear,5,-1
风行电掣,Awe,7,1
风兵草甲,Fear,7,0
风雨飘飖,Disgust,5,0
逢机立断,Awe,5,1
凤表龙姿,Awe,9,1
凤翥鸾回,Awe,9,1
凤仪兽舞,Awe,9,1
奉如神明,Awe,9,1
否往泰来,Joy,5,1
肤粟股栗,Fear,9,-1
扶老携幼,Awe,7,1
浮石沉木,Disgust,5,-1
浮云蔽日,Disgust,9,-1
抚今追昔,SadDisgustss,7,0
拊心泣血,SadDisgustss,9,0
俛拾地芥,Surprise,9,0
负土成坟,Awe,9,1
负屈衔冤,AFearry,7,0
负德孤恩,Disgust,9,-1
附肤落毛,Disgust,7,-1
富国强民,Joy,9,1
腹有鳞甲,Disgust,5,-1
改行自新,Awe,7,1
干名采誉,Disgust,5,-1
乾脆利落,Awe,5,1
甘棠遗爱,Awe,7,1
肝胆涂地,Awe,7,1
感今怀昔,SadDisgustss,7,1
高人逸士,Awe,7,1
高自位置,Disgust,5,1
高见远识,Awe,7,1
高官厚禄,Joy,7,1
高情逸兴,Awe,9,1
高义薄云天,Awe,9,1
膏脣岐舌,Disgust,7,-1
歌声绕梁,Awe,7,1
革面革心,Awe,7,1
革旧图新,Awe,7,1
格高意远,Awe,9,1
各人自扫门前雪，莫管他家瓦上霜,Disgust,5,-1
更进一竿,Awe,9,1
公平无私,Awe,7,1
公买公卖,Awe,5,1
攻其一点，不及其馀,Disgust,5,-1
躬冒矢石,Awe,9,1
共挽鹿车,Awe,7,1
狗血淋头,AFearry,9,0
狗拿耗子,Disgust,7,-1
狗头鼠脑,Disgust,7,-1
沽名干誉,Disgust,7,-1
献丑,Awe,5,0
献疑,Disgust,5,0
相好,Awe,5,1
详明,Awe,1,0
响马,Disgust,5,-1
向日,SadDisgustss,1,0
宵小,Disgust,5,-1
消受,Joy,3,0
淆杂,Disgust,1,0
小人,Disgust,5,-1
效力,Awe,1,0
笑谈,Joy,5,0
斜楞,Disgust,3,-1
烧伤,SadDisgustss,3,-1
舍间,Awe,3,1
申饬,Disgust,5,1
身故,SadDisgustss,7,-1
深入,Awe,1,1
神人,Awe,5,1
神异,Awe,5,1
升迁,Joy,3,1
生气,Disgust,5,-1
声誉,Awe,5,1
盛服,Awe,5,1
失禁,Disgust,5,-1
失明,SadDisgustss,5,-1
失时,Disgust,3,-1
失言,Disgust,5,-1
破案,Awe,5,0
破涕,Joy,3,0
仆仆,Awe,5,0
铺垫,Awe,5,0
朴茂,Awe,5,1
凄厉,Fear,7,0
蹊跷,Surprise,7,0
其实,Awe,5,0
奇勋,Awe,9,1
旗手,Awe,7,1
岂非,Disgust,7,0
起开,Awe,7,0
起义,Awe,7,0
气味,Disgust,5,-1
弃绝,Awe,7,0
器识,Awe,5,1
千里眼,Awe,9,1
牵制,Awe,7,0
前列,Awe,5,0
乾坤,Awe,7,0
面色如土,Fear,5,0
面是背非,Disgust,5,-1
妙绝时人,Awe,5,1
民康物阜,Joy,9,1
名公钜人,Awe,6,1
明人不做暗事,Awe,6,1
明火执械,Disgust,7,-1
鸣雁直木,Awe,5,1
谬妄无稽,Disgust,5,-1
磨礲淬励,Awe,6,0
目不见睫,Fear,7,-1
目指气使,Disgust,7,-1
目无馀子,Disgust,5,-1
目瞪口僵,Surprise,5,0
暮翠朝红,Disgust,5,-1
南郭处士,Disgust,6,-1
能上能下,Awe,5,1
能写会算,Awe,5,1
你追我趕,Awe,5,1
黏皮带骨,Disgust,5,-1
鸟惊鱼骇,Fear,7,-1
凝脂点漆,Awe,5,1
弄眉挤眼,Disgust,5,-1
怕死贪生,Disgust,5,-1
槃木朽株,Disgust,6,-1
朋比作奸,Disgust,7,-1
写意,Joy,5,1
谢词,Awe,7,1
谢孝,Awe,5,0
心潮,Disgust,5,0
心盛,Awe,9,0
新陈代谢,Awe,5,1
新年,Joy,5,0
信念,Awe,5,1
兴头儿上,Joy,5,0
行径,Disgust,5,-1
幸甚,Joy,7,0
虚礼,Disgust,5,0
絮语,Disgust,5,-1
浸沉,Awe,9,0
精神病,Disgust,3,-1
正面人物,Awe,7,1
半截入土,SadDisgustss,5,0
国色天姿,Awe,7,1
驿寄梅花,SadDisgustss,5,1
意气用事,Disgust,5,-1
因陋就寡,Disgust,5,-1
殷浩书空,Surprise,5,0
淫言狎语,Disgust,5,-1
托病,Disgust,5,-1
拖欠,Disgust,5,-1
挖墙脚,Disgust,5,-1
顽健,Awe,5,1
王道,Awe,5,1
违拗,Disgust,5,-1
各不相谋,Disgust,5,-1
焚林而猎,AFearry,7,-1
亲痛仇快,SadDisgustss,7,-1
如堕五里雾中,SadDisgustss,3,-1
错认颜标,Disgust,5,-1
一物不知,Disgust,3,-1
瓮天之见,Disgust,7,-1
东扶西例,Disgust,5,-1
姑妄听之,Disgust,5,-1
长夜之饮,Awe,3,1
拳打脚踢,AFearry,7,-1
相机行事,Awe,5,1
因风吹火,Awe,5,1
租心浮气,Disgust,3,-1
一推六二五,Disgust,5,-1
成竹在胸,Awe,5,1
中立不倚,Awe,5,1
一朝权在手，便把令来行,Disgust,5,-1
举一废百,Disgust,5,-1
日中必熭,Disgust,5,-1
食之无味，弃之可惜,Disgust,5,-1
献可替否,Awe,3,1
袭人故智,Disgust,5,-1
依流平进,Disgust,5,-1
勇而无谋,Disgust,5,-1
地主之谊,Awe,5,1
冷谈,Disgust,5,-1
束之高阁,Disgust,3,-1
想望风采,SadDisgustss,5,1
傲一天和尚撞一天钟,Disgust,5,-1
不值一顾,Disgust,5,-1
自信不疑,Awe,5,1
委屈求全,Disgust,5,-1
依附,Disgust,5,-1
不通水火,Disgust,5,-1
笔下超生,Awe,5,1
不劣方头,Disgust,5,-1
抓尖要强,Awe,5,1
滔滔,Awe,5,1
逃匿,Fear,5,-1
淘神,Disgust,3,-1
特产,Awe,3,1
天才论,Disgust,3,-1
天堂,Joy,9,1
天子,Awe,7,1
挑眼,AFearry,3,-1
炽燥,Disgust,5,-1
吹大气,Disgust,7,-1
摧枯拉腐,Awe,7,1
存十一於千百,SadDisgustss,5,-1
寸长尺短,Disgust,5,-1
打拱作揖,Awe,5,1
大好河山,Awe,5,1
大逆无道,Disgust,7,-1
大笔如椽,Awe,7,1
大兴土木,Disgust,5,-1
带水拖泥,Disgust,5,-1
戴天蹐地,Awe,5,1
戴圆履方,Awe,5,1
单刀赴会,Awe,5,1
躭惊受怕,Fear,5,0
胆大心小,Awe,5,1
胆丧魂消,Fear,9,-1
诞妄不经,Disgust,5,-1
弹冠结绶,Awe,5,1
刀俎馀生,Fear,7,0
倒因为果,Disgust,5,-1
蹈仁履义,Awe,5,1
道西说东,Disgust,5,-1
道骨仙风,Awe,5,1
道貌凛然,Awe,5,1
道头知尾,Awe,5,1
得手应心,Awe,5,1
德薄能鲜,Fear,5,0
低心下意,Awe,5,0
砥节厉行,Awe,5,1
地老天荒,Joy,7,1
雕心鹰爪,Disgust,7,-1
彫虫小技,Disgust,5,-1
雕虫薄技,Disgust,5,-1
调脣弄舌,Disgust,5,-1
跌脚捶胸,SadDisgustss,5,-1
鲽离鹣背,SadDisgustss,5,-1
丢盔抛甲,SadDisgustss,5,-1
东央西告,Awe,5,0
东南之秀,Awe,5,1
东窗事犯,SadDisgustss,5,-1
花样,Disgust,5,-1
坏处,Disgust,3,-1
黄毛丫头,Disgust,1,-1
恍然,Surprise,1,0
回头,SadDisgustss,5,1
鹘突,Disgust,6,-1
鼓掌,Awe,5,0
光荣,Awe,7,1
刺激性毒剂,Disgust,7,-1
从军,Awe,7,1
粗腿病,Disgust,7,-1
错觉,Disgust,3,0
打气,Awe,5,1
大国主义,Disgust,5,-1
震慑,Fear,9,0
莺俦燕侣,Awe,5,1
至圣至明,Awe,5,1
绝代佳人,Awe,7,1
倾城倾国,Awe,9,1
秀外愿中,Awe,7,1
正品,Awe,5,1
直溜,Awe,7,1
衷心,Awe,7,1
哄堂大笑,Joy,7,1
嫣然一笑,Joy,7,1
目光如豆,Disgust,7,-1
视而不见，听而不闻,Disgust,9,-1
豆重榆瞑,Disgust,7,-1
精疲力竭,AFearry,7,-1
春露秋霜,SadDisgustss,7,-1
只鸡絮酒,SadDisgustss,7,-1
白日做梦,Disgust,7,-1
百辞莫辩,SadDisgustss,7,-1
郁郁寡欢,SadDisgustss,7,-1
大惑不解,SadDisgustss,7,-1
归心如箭,SadDisgustss,7,-1
一锹掘个井,Disgust,7,-1
靦颜人世,SadDisgustss,7,-1
少壮不努力，老大徒伤悲,SadDisgustss,9,-1
内视反听,SadDisgustss,7,-1
何去何从,SadDisgustss,7,-1
乘兴而来,SadDisgustss,7,-1
惊喜若狂,Joy,9,1
笑容可掬,Joy,9,1
求仁得仁,Joy,7,1
痫入骨髓,SadDisgustss,9,-1
宝书,Awe,7,1
报应,SadDisgustss,7,-1
暴洪,Fear,7,-1
悲观主义,SadDisgustss,7,-1
背约,Disgust,5,-1
奔头儿,Joy,5,1
崩落,Fear,5,-1
匕首,Fear,5,-1
必定,Awe,9,1
毙命,Disgust,5,-1
边式,Awe,7,1
贬谪,SadDisgustss,7,-1
悟道,Awe,1,0
奚幸,Disgust,5,0
翕然,Awe,3,0
洗练,Awe,3,0
喜联,Joy,3,0
戏谑,Joy,3,0
瞎炮,Disgust,1,0
下凡,Awe,3,0
下药,Disgust,5,-1
先人,Awe,1,0
鲜红,Awe,3,0
闲逛,Disgust,1,0
闲习,Awe,5,0
显摆,Disgust,3,-1
显证,Awe,3,0
险些,Fear,1,0
现形,Disgust,3,-1
弱冠,Awe,3,1
洒扫,Awe,3,1
散闷,Joy,1,1
丧偶,SadDisgustss,7,-1
扫墓,Disgust,5,-1
森然,Fear,7,-1
傻乐,Joy,3,1
潸然,SadDisgustss,3,-1
善举,Awe,5,1
伤兵,SadDisgustss,3,-1
伤员,SadDisgustss,3,-1
赏赐,Awe,5,1
上报,Awe,3,1
上坟,SadDisgustss,5,1
上人,Awe,3,1
紧急集合,Fear,9,0
惊动,Surprise,7,0
局促,Fear,7,0
干将,Awe,8,1
冀望,Awe,5,1
恝置,Joy,3,0
嫁祸,Disgust,5,-1
贱人,Disgust,5,-1
批风抹月,Joy,1,1
披裘负薪,Awe,3,1
偏乡僻壤,Disgust,5,-1
飘茵堕溷,SadDisgustss,3,-1
贫嘴恶舌,Disgust,5,-1
破玩意兒,Disgust,3,-1
破脑刳心,Awe,5,1
剖毫析芒,Awe,5,0
七步成章,Awe,3,1
妻梅子鹤,Awe,3,1
奇谈怪论,Disgust,3,-1
骑扬州鹤,Disgust,5,-1
骑驴吟灞上,Awe,5,1
棋输先著,SadDisgustss,3,-1
杞国之忧,SadDisgustss,5,-1
气壮河山,Awe,7,1
气谊相投,Awe,5,1
弃好背盟,Disgust,5,-1
弃伪从真,Awe,3,1
洽闻强记,Awe,7,1
千古绝调,Awe,9,1
千里姻缘使线牵,Awe,5,0
千金一刻,Awe,9,1
千秋人物,Awe,9,1
千载一弹,Joy,9,1
千头万绪,SadDisgustss,9,0
迁善远罪,Awe,7,1
谦躬下士,Awe,9,1
前言往行,Awe,7,0
钱可通神,Disgust,9,-1
潜精积思,Awe,9,1
名节,Awe,7,1
名手,Awe,7,1
磨砺,Awe,5,1
默祷,Awe,5,1
纳降,Awe,5,1
猗猗,Awe,3,1
遗毒,Disgust,7,-1
义师,Awe,5,1
艺术家,Awe,3,1
因果报应,Disgust,5,0
应卯,Disgust,5,-1
裕如,Joy,7,1
元老,Awe,7,1
圆场,Awe,5,1
援助,Awe,7,1
愿望,Joy,5,1
岳家,Awe,7,1
允洽,Joy,5,1
晕池,Fear,5,-1
灾患,SadDisgustss,9,-1
赞歌,Awe,7,1
糟害,AFearry,7,-1
增长,Joy,7,1
憎称,Disgust,7,-1
腹背受敌,Fear,7,-1
生死存亡,Fear,9,-1
覆巢无完卵,Fear,7,-1
水火兵虫,Fear,7,-1
活龙活现,Awe,9,1
龟毛兔角,Disgust,7,-1
智者千虑，必有一失 ,Awe,7,1
多行不义必自毙,Awe,7,1
生死骨肉,Awe,7,1
奔走呼号,SadDisgustss,5,-1
交口称誉　,Awe,7,1
人地生疏　,SadDisgustss,5,-1
握手言欢　,Joy,7,1
长命富贵　,Awe,9,1
末学肤受　,Disgust,5,-1
万寿无疆　,Joy,9,1
珠玉在侧　,Joy,5,1
十风五雨,Joy,5,1
穷山恶水,SadDisgustss,7,-1
芝兰之室,Awe,7,1
悬崖峭壁,Fear,7,-1
千山万水,SadDisgustss,7,-1
咫尺千里,SadDisgustss,7,-1
千回百转,SadDisgustss,5,-1
金碧辉煌,Awe,9,1
干云蔽日,Awe,5,1
不义之财,Disgust,7,-1
隋侯之珠,Awe,7,1
轻于鸿毛,Disgust,7,-1
物华天宝,Awe,7,1
千回百折,SadDisgustss,7,-1
旷日持久,Disgust,7,-1
布氏杆菌病,Fear,7,-1
彩虹,Joy,5,1
残局,SadDisgustss,5,-1
插嘴,Disgust,7,-1
搀杂,Disgust,7,-1
引吭高歌,Joy,5,0
引绳切墨,Awe,5,1
饮冰茹蘖,Awe,5,1
隐若敌国,Awe,5,1
莺飞燕舞,Joy,5,0
鹰瞵虎视,Disgust,5,-1
营营苟苟,Disgust,5,-1
应付裕如,Awe,5,1
佣中佼佼,Awe,5,1
优游卒岁,Joy,3,0
悠游自得,Joy,5,0
游蜂浪蝶,Disgust,5,-1
游手偷闲,Disgust,5,-1
有征无战,Awe,5,1
有气无烟,SadDisgustss,5,0
有声无气,Disgust,5,-1
褎然举首,Awe,7,1
余妙绕梁,Awe,9,1
余音绕梁,Awe,9,1
鱼目混珍,Disgust,7,-1
鱼游沸釜,Fear,7,0
鱼瞵鹗睨,AFearry,7,0
渔人之利,Disgust,5,1
逾墙钻蠙,Disgust,7,-1
愚夫愚妇,Disgust,5,-1
雨恨云愁,SadDisgustss,5,0
雨断云销,SadDisgustss,7,0
语妙天下,Awe,7,1
玉宇琼楼,Awe,9,1
玉液琼浆,Awe,5,0
玉洁松贞,Awe,9,1
郁郁芊芊,Awe,7,1
遇物持平,Awe,7,1
鸢肩豺目,Disgust,5,-1
渊渟岳立,Awe,7,1
沅芷湘兰,Awe,7,1
各持己见,Disgust,5,-1
土崩瓦解,Disgust,7,-1
不分皂白,Disgust,5,-1
少不更事,Disgust,5,-1
有限不识泰山,Disgust,5,-1
庸懦无能,Disgust,5,-1
不识时务,Disgust,3,-1
眼明手快,Awe,5,1
挤眉弄眼,Disgust,3,-1
声嘶力竭,Disgust,5,-1
步履维艰,SadDisgustss,5,-1
马不停蹄,Awe,3,1
因势利导,Awe,5,1
寻根究底,Awe,5,1
有天没日,Disgust,7,-1
充耳不闻,Disgust,5,-1
舒头探脑,Disgust,3,-1
洞烛其奸,Disgust,5,-1
与世偃仰,Awe,5,1
来者不拒,Awe,3,1
袖手旁观,Disgust,3,-1
只字不提,Disgust,3,-1
坐观成败,Disgust,3,-1
虚左以待,Awe,5,1
雍容闲雅,Awe,5,1
不足齿数,Disgust,5,-1
措置裕如,Awe,5,1
从令如流,Awe,5,1
冰山难靠,Disgust,5,-1
杜门却扫,Disgust,5,-1
不痴不聋,Joy,3,1
不甘雌伏,Awe,5,1
撩蜂剔蝎,Disgust,9,-1
料敌制胜,Awe,7,1
邻女詈人,Disgust,1,0
琳琅触目,Awe,9,1
灵牙利齿,Disgust,1,0
零圭断璧,SadDisgustss,7,0
另眼看待,Disgust,3,-1
刘郎前度,Joy,1,0
流汗浃背,SadDisgustss,7,-1
流星趕月,Awe,7,1
流脍人口,Awe,7,1
柳下借阴,Awe,3,1
柳眉倒竖,AFearry,7,-1
柳腰莲脸,Awe,7,1
柳亸莺娇,Awe,7,1
六通四达,Awe,1,1
六趣轮回,Disgust,9,0
龙血凤髓,Awe,3,1
龙门点额,SadDisgustss,7,-1
龙神马壮,Awe,7,1
龙睁虎眼,Disgust,7,-1
龙阳泣鱼,SadDisgustss,7,-1
龙跳虎伏,Awe,7,1
龙盘凤舞,Awe,7,1
龙举云属,Awe,7,1
龙蟠凤翥,SadDisgustss,7,-1
龙腾虎踯,Awe,7,1
龙骧麟振,Awe,7,1
镂冰雕琼,Awe,7,1
漏洩春光,Disgust,3,-1
鲁斤燕削,Disgust,3,-1
鲁阳挥日,Awe,9,1
鹿死不择音,Fear,3,-1
路见不平，拔刀相救,Awe,7,1
露红烟紫,Awe,5,1
露纂雪钞,Awe,5,1
鸾孤凤寡,SadDisgustss,5,-1
鸾翔凤翥,Awe,5,1
鸾翱凤翥,Awe,7,1
乱头粗服,Disgust,3,-1
论资排辈,Disgust,1,-1
捰袖揎拳,AFearry,5,-1
闾阎扑地,Joy,5,1
履汤蹈火,Awe,5,1
麻痺不仁,Disgust,7,-1
马耳东风,Disgust,3,-1
马勃牛溲,Disgust,9,-1
买上告下,Disgust,7,-1
买铁思金,Disgust,7,-1
卖男鬻女,Disgust,7,-1
卖空买空,Disgust,3,-1
埋头顾影,Disgust,5,-1
满目凄凉,SadDisgustss,7,-1
慢条斯礼,Joy,3,0
漫天开价,Disgust,5,-1
盲翁扪籥,Disgust,5,-1
毛发耸然,Fear,9,-1
貌是情非,Disgust,1,-1
没齿难忘,Awe,9,1
没里没外,Disgust,1,-1
昧己瞒心,Disgust,7,-1
门单户薄,SadDisgustss,7,-1
猛虎插翅,Joy,7,1
迷而不返,Disgust,9,-1
迷魂夺魄,Disgust,3,-1
靡衣媮食,Disgust,7,-1
靡然乡风,Awe,1,1
柔筋脆骨,Disgust,5,-1
如山压卵,Awe,5,1
如花似朵,Awe,5,1
如饥如渴,SadDisgustss,5,1
如汤泼雪,Awe,5,1
如胶如漆,Awe,5,1
如蹈汤火,SadDisgustss,5,-1
乳臭未乾,Disgust,5,-1
入地无门,SadDisgustss,5,-1
入圣超凡,Awe,5,1
枘凿方圆,Disgust,5,-1
洒洒潇潇,SadDisgustss,5,-1
三尸五鬼,Disgust,5,-1
三年化碧,Awe,5,1
三贞九烈,Awe,5,1
三清四白,Joy,5,1
三头六证,Awe,5,1
三釁三浴,Awe,5,1
桑弧蒿矢,Awe,5,1
丧胆游魂,Fear,5,-1
山中无好汉，猢猻称霸王,Disgust,5,-1
山餚海错,Awe,5,1
善有善报，恶有恶报,Awe,5,1
伤心疾首,SadDisgustss,5,-1
赏立诛必,Awe,5,1
上下一心,Awe,5,1
少言寡语,Disgust,5,-1
舍近务远,Disgust,5,-1
射鱼指天,Disgust,5,-1
身先士众,Awe,5,1
身败名隳,SadDisgustss,5,-1
身微力薄,SadDisgustss,5,-1
深文巧诋,Disgust,5,-1
深耕易耨,Awe,5,1
深恶痛疾,Disgust,5,-1
神不守舍,Fear,5,-1
神至之笔,Awe,5,1
神到之笔,Awe,5,1
神飞气扬,Joy,5,1
神情不属,Fear,5,-1
神魂荡飏,Fear,5,-1
神意自若,Joy,5,1
神头鬼面,Disgust,5,-1
升官发财,Joy,5,1
失之千里，差若毫釐,Disgust,5,-1
失张失致,Fear,5,-1
失惊倒怪,Fear,5,-1
股肱,Awe,7,0
刮地皮,Disgust,3,-1
管见,Disgust,4,-1
吞没,Disgust,5,-1
托派,Disgust,5,-1
脱险,Joy,7,0
玩弄,Disgust,5,-1
亡国奴,SadDisgustss,5,-1
望族,Awe,5,1
微辞,Disgust,5,-1
跼天促地,SadDisgustss,5,-1
踽踽独行,SadDisgustss,7,-1
钜学鸿生,Awe,7,1
捐金抵璧,Awe,5,1
倦尾赤色,SadDisgustss,9,-1
决胜千里,Awe,7,1
橛守成规,Disgust,3,-1
君子之交淡如水,Awe,7,1
骏骨牵盐,SadDisgustss,7,1
开物成务,Joy,5,1
开雾睹天,Joy,5,1
侃侃谔谔,Joy,5,1
渴骥奔泉,Awe,3,1
刻骨镂心,Awe,3,1
恐后争先,Fear,5,-1
口似悬河,Disgust,3,-1
口服心服,Awe,7,1
枯木发荣,Joy,7,1
枯株朽木,Disgust,7,-1
刳肝沥胆,Awe,7,1
夸父逐日,Awe,9,1
郐下无讥,Disgust,3,-1
款款深深,Awe,9,1
狂朋怪侣,Disgust,9,-1
岿然独存,Joy,5,1
拉三扯四,Disgust,5,-1
来者勿拒,Awe,5,1
烂若舒锦,Awe,7,1
狼吃幞头,Disgust,7,-1
狼突鸱张,Disgust,9,-1
狼艰狈蹶,SadDisgustss,5,-1
浪酒閒茶,Disgust,3,1
劳师糜饷,Disgust,3,-1
乐而不淫,Awe,5,1
乐昌破镜,SadDisgustss,7,-1
乐极悲来,SadDisgustss,5,-1
乐祸幸灾,Disgust,7,-1
雷嗔电怒,AFearry,7,1
磊落飒爽,Awe,7,1
冷嘲热骂,Disgust,7,1
离世绝俗,Awe,7,1
离乡别井,SadDisgustss,9,-1
梨花带雨,Awe,7,1
醴酒不设,Disgust,3,-1
利令志惛,Disgust,7,-1
沥胆披肝,Awe,7,1
栎阳雨金,Awe,3,1
连更彻夜,Awe,3,1
连明连夜,SadDisgustss,5,-1
连宵彻曙,SadDisgustss,5,-1
连篇絫幅,Disgust,3,-1
怜香惜玉,Awe,7,1
敛怨求媚,Disgust,7,-1
脸黄肌瘦,SadDisgustss,3,-1
量金买赋,Awe,5,1
两相情原,Awe,9,1
两头和番,Disgust,7,-1
寥若晨星,Awe,5,1
自怨自艾,SadDisgustss,7,-1
见贤思齐,Awe,7,1
舍已救人,Awe,7,1
不愧屋漏,Awe,7,1
襟怀坦白,Awe,9,1
特立独行,Awe,5,1
囊茧照读,Awe,9,1
倾耳注目,Awe,7,1
死而无侮,Disgust,7,-1
不愧不作,Joy,7,1
铁面御史,Awe,9,1
粗衣粝食,Awe,7,1
仁心仁闻,Awe,7,1
温良恭俭让,Awe,9,1
山高水长,Awe,5,1
同心同德,Awe,5,1
以沫相濡,Awe,7,1
同生死，共存亡,Awe,9,1
相视而笑，莫逆于心,Awe,7,1
踔绝之能,Awe,7,1
